frame_idx,t_start,vessel_present,n_vessels,mmsi,ship_name,ship_type,dist_km,bearing_deg,sog_kn,cog_deg,is_moving,move_source,ais_confidence,ais_age_sec,ais_interp,vessel_lat,vessel_lon
148,2026-06-03 11:01:14 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,380.8,extrapolated,32.84318666666667,34.97215166666667
149,2026-06-03 11:01:14.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,380.2,extrapolated,32.84318666666667,34.97215166666667
150,2026-06-03 11:01:15 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,379.8,extrapolated,32.84318666666667,34.97215166666667
151,2026-06-03 11:01:15.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,379.2,extrapolated,32.84318666666667,34.97215166666667
152,2026-06-03 11:01:16 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,378.8,extrapolated,32.84318666666667,34.97215166666667
153,2026-06-03 11:01:16.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,378.2,extrapolated,32.84318666666667,34.97215166666667
154,2026-06-03 11:01:17 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,377.8,extrapolated,32.84318666666667,34.97215166666667
155,2026-06-03 11:01:17.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,377.2,extrapolated,32.84318666666667,34.97215166666667
156,2026-06-03 11:01:18 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,376.8,extrapolated,32.84318666666667,34.97215166666667
157,2026-06-03 11:01:18.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,376.2,extrapolated,32.84318666666667,34.97215166666667
158,2026-06-03 11:01:19 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,375.8,extrapolated,32.84318666666667,34.97215166666667
159,2026-06-03 11:01:19.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,375.2,extrapolated,32.84318666666667,34.97215166666667
160,2026-06-03 11:01:20 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,374.8,extrapolated,32.84318666666667,34.97215166666667
161,2026-06-03 11:01:20.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,374.2,extrapolated,32.84318666666667,34.97215166666667
162,2026-06-03 11:01:21 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,373.8,extrapolated,32.84318666666667,34.97215166666667
163,2026-06-03 11:01:21.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,373.2,extrapolated,32.84318666666667,34.97215166666667
164,2026-06-03 11:01:22 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,372.8,extrapolated,32.84318666666667,34.97215166666667
165,2026-06-03 11:01:22.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,372.2,extrapolated,32.84318666666667,34.97215166666667
166,2026-06-03 11:01:23 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,371.8,extrapolated,32.84318666666667,34.97215166666667
167,2026-06-03 11:01:23.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,371.2,extrapolated,32.84318666666667,34.97215166666667
168,2026-06-03 11:01:24 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,370.8,extrapolated,32.84318666666667,34.97215166666667
169,2026-06-03 11:01:24.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,370.2,extrapolated,32.84318666666667,34.97215166666667
170,2026-06-03 11:01:25 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,369.8,extrapolated,32.84318666666667,34.97215166666667
171,2026-06-03 11:01:25.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,369.2,extrapolated,32.84318666666667,34.97215166666667
172,2026-06-03 11:01:26 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,368.8,extrapolated,32.84318666666667,34.97215166666667
173,2026-06-03 11:01:26.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,368.2,extrapolated,32.84318666666667,34.97215166666667
174,2026-06-03 11:01:27 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,367.8,extrapolated,32.84318666666667,34.97215166666667
175,2026-06-03 11:01:27.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,367.2,extrapolated,32.84318666666667,34.97215166666667
176,2026-06-03 11:01:28 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,366.8,extrapolated,32.84318666666667,34.97215166666667
177,2026-06-03 11:01:28.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,366.2,extrapolated,32.84318666666667,34.97215166666667
178,2026-06-03 11:01:29 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,365.8,extrapolated,32.84318666666667,34.97215166666667
179,2026-06-03 11:01:29.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,365.2,extrapolated,32.84318666666667,34.97215166666667
180,2026-06-03 11:01:30 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,364.8,extrapolated,32.84318666666667,34.97215166666667
181,2026-06-03 11:01:30.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,364.2,extrapolated,32.84318666666667,34.97215166666667
182,2026-06-03 11:01:31 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,363.8,extrapolated,32.84318666666667,34.97215166666667
183,2026-06-03 11:01:31.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,363.2,extrapolated,32.84318666666667,34.97215166666667
184,2026-06-03 11:01:32 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,362.8,extrapolated,32.84318666666667,34.97215166666667
185,2026-06-03 11:01:32.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,362.2,extrapolated,32.84318666666667,34.97215166666667
186,2026-06-03 11:01:33 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,361.8,extrapolated,32.84318666666667,34.97215166666667
187,2026-06-03 11:01:33.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,361.2,extrapolated,32.84318666666667,34.97215166666667
188,2026-06-03 11:01:34 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,360.8,extrapolated,32.84318666666667,34.97215166666667
189,2026-06-03 11:01:34.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,360.2,extrapolated,32.84318666666667,34.97215166666667
190,2026-06-03 11:01:35 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,359.8,extrapolated,32.84318666666667,34.97215166666667
191,2026-06-03 11:01:35.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,359.2,extrapolated,32.84318666666667,34.97215166666667
192,2026-06-03 11:01:36 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,358.8,extrapolated,32.84318666666667,34.97215166666667
193,2026-06-03 11:01:36.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,358.2,extrapolated,32.84318666666667,34.97215166666667
194,2026-06-03 11:01:37 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,357.8,extrapolated,32.84318666666667,34.97215166666667
195,2026-06-03 11:01:37.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,357.2,extrapolated,32.84318666666667,34.97215166666667
196,2026-06-03 11:01:38 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,356.8,extrapolated,32.84318666666667,34.97215166666667
197,2026-06-03 11:01:38.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,356.2,extrapolated,32.84318666666667,34.97215166666667
198,2026-06-03 11:01:39 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,355.8,extrapolated,32.84318666666667,34.97215166666667
199,2026-06-03 11:01:39.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,355.2,extrapolated,32.84318666666667,34.97215166666667
200,2026-06-03 11:01:40 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,354.8,extrapolated,32.84318666666667,34.97215166666667
201,2026-06-03 11:01:40.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,354.2,extrapolated,32.84318666666667,34.97215166666667
202,2026-06-03 11:01:41 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,353.8,extrapolated,32.84318666666667,34.97215166666667
203,2026-06-03 11:01:41.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,353.2,extrapolated,32.84318666666667,34.97215166666667
204,2026-06-03 11:01:42 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,352.8,extrapolated,32.84318666666667,34.97215166666667
205,2026-06-03 11:01:42.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,352.2,extrapolated,32.84318666666667,34.97215166666667
206,2026-06-03 11:01:43 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,351.8,extrapolated,32.84318666666667,34.97215166666667
207,2026-06-03 11:01:43.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,351.2,extrapolated,32.84318666666667,34.97215166666667
208,2026-06-03 11:01:44 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,350.8,extrapolated,32.84318666666667,34.97215166666667
209,2026-06-03 11:01:44.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,350.2,extrapolated,32.84318666666667,34.97215166666667
210,2026-06-03 11:01:45 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,349.8,extrapolated,32.84318666666667,34.97215166666667
211,2026-06-03 11:01:45.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,349.2,extrapolated,32.84318666666667,34.97215166666667
212,2026-06-03 11:01:46 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,348.8,extrapolated,32.84318666666667,34.97215166666667
213,2026-06-03 11:01:46.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,348.2,extrapolated,32.84318666666667,34.97215166666667
214,2026-06-03 11:01:47 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,347.8,extrapolated,32.84318666666667,34.97215166666667
215,2026-06-03 11:01:47.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,347.2,extrapolated,32.84318666666667,34.97215166666667
216,2026-06-03 11:01:48 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,346.8,extrapolated,32.84318666666667,34.97215166666667
217,2026-06-03 11:01:48.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,346.2,extrapolated,32.84318666666667,34.97215166666667
218,2026-06-03 11:01:49 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,345.8,extrapolated,32.84318666666667,34.97215166666667
219,2026-06-03 11:01:49.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,345.2,extrapolated,32.84318666666667,34.97215166666667
220,2026-06-03 11:01:50 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,344.8,extrapolated,32.84318666666667,34.97215166666667
221,2026-06-03 11:01:50.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,344.2,extrapolated,32.84318666666667,34.97215166666667
222,2026-06-03 11:01:51 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,343.8,extrapolated,32.84318666666667,34.97215166666667
223,2026-06-03 11:01:51.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,343.2,extrapolated,32.84318666666667,34.97215166666667
224,2026-06-03 11:01:52 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,342.8,extrapolated,32.84318666666667,34.97215166666667
225,2026-06-03 11:01:52.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,342.2,extrapolated,32.84318666666667,34.97215166666667
226,2026-06-03 11:01:53 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,341.8,extrapolated,32.84318666666667,34.97215166666667
227,2026-06-03 11:01:53.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,341.2,extrapolated,32.84318666666667,34.97215166666667
228,2026-06-03 11:01:54 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,340.8,extrapolated,32.84318666666667,34.97215166666667
229,2026-06-03 11:01:54.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,340.2,extrapolated,32.84318666666667,34.97215166666667
230,2026-06-03 11:01:55 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,339.8,extrapolated,32.84318666666667,34.97215166666667
231,2026-06-03 11:01:55.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,339.2,extrapolated,32.84318666666667,34.97215166666667
232,2026-06-03 11:01:56 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,338.8,extrapolated,32.84318666666667,34.97215166666667
233,2026-06-03 11:01:56.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,338.2,extrapolated,32.84318666666667,34.97215166666667
234,2026-06-03 11:01:57 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,337.8,extrapolated,32.84318666666667,34.97215166666667
235,2026-06-03 11:01:57.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,337.2,extrapolated,32.84318666666667,34.97215166666667
236,2026-06-03 11:01:58 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,336.8,extrapolated,32.84318666666667,34.97215166666667
237,2026-06-03 11:01:58.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,336.2,extrapolated,32.84318666666667,34.97215166666667
238,2026-06-03 11:01:59 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,335.8,extrapolated,32.84318666666667,34.97215166666667
239,2026-06-03 11:01:59.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,335.2,extrapolated,32.84318666666667,34.97215166666667
240,2026-06-03 11:02:00 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,334.8,extrapolated,32.84318666666667,34.97215166666667
241,2026-06-03 11:02:00.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,334.2,extrapolated,32.84318666666667,34.97215166666667
242,2026-06-03 11:02:01 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,333.8,extrapolated,32.84318666666667,34.97215166666667
243,2026-06-03 11:02:01.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,333.2,extrapolated,32.84318666666667,34.97215166666667
244,2026-06-03 11:02:02 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,332.8,extrapolated,32.84318666666667,34.97215166666667
245,2026-06-03 11:02:02.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,332.2,extrapolated,32.84318666666667,34.97215166666667
246,2026-06-03 11:02:03 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,331.8,extrapolated,32.84318666666667,34.97215166666667
247,2026-06-03 11:02:03.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,331.2,extrapolated,32.84318666666667,34.97215166666667
248,2026-06-03 11:02:04 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,330.8,extrapolated,32.84318666666667,34.97215166666667
249,2026-06-03 11:02:04.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,330.2,extrapolated,32.84318666666667,34.97215166666667
250,2026-06-03 11:02:05 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,329.8,extrapolated,32.84318666666667,34.97215166666667
251,2026-06-03 11:02:05.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,329.2,extrapolated,32.84318666666667,34.97215166666667
252,2026-06-03 11:02:06 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,328.8,extrapolated,32.84318666666667,34.97215166666667
253,2026-06-03 11:02:06.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,328.2,extrapolated,32.84318666666667,34.97215166666667
254,2026-06-03 11:02:07 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,327.8,extrapolated,32.84318666666667,34.97215166666667
255,2026-06-03 11:02:07.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,327.2,extrapolated,32.84318666666667,34.97215166666667
256,2026-06-03 11:02:08 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,326.8,extrapolated,32.84318666666667,34.97215166666667
257,2026-06-03 11:02:08.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,326.2,extrapolated,32.84318666666667,34.97215166666667
258,2026-06-03 11:02:09 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,325.8,extrapolated,32.84318666666667,34.97215166666667
259,2026-06-03 11:02:09.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,325.2,extrapolated,32.84318666666667,34.97215166666667
260,2026-06-03 11:02:10 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,324.8,extrapolated,32.84318666666667,34.97215166666667
261,2026-06-03 11:02:10.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,324.2,extrapolated,32.84318666666667,34.97215166666667
262,2026-06-03 11:02:11 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,323.8,extrapolated,32.84318666666667,34.97215166666667
263,2026-06-03 11:02:11.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,323.2,extrapolated,32.84318666666667,34.97215166666667
264,2026-06-03 11:02:12 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,322.8,extrapolated,32.84318666666667,34.97215166666667
265,2026-06-03 11:02:12.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,322.2,extrapolated,32.84318666666667,34.97215166666667
266,2026-06-03 11:02:13 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,321.8,extrapolated,32.84318666666667,34.97215166666667
267,2026-06-03 11:02:13.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,321.2,extrapolated,32.84318666666667,34.97215166666667
268,2026-06-03 11:02:14 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,320.8,extrapolated,32.84318666666667,34.97215166666667
269,2026-06-03 11:02:14.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,320.2,extrapolated,32.84318666666667,34.97215166666667
270,2026-06-03 11:02:15 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,319.8,extrapolated,32.84318666666667,34.97215166666667
271,2026-06-03 11:02:15.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,319.2,extrapolated,32.84318666666667,34.97215166666667
272,2026-06-03 11:02:16 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,318.8,extrapolated,32.84318666666667,34.97215166666667
273,2026-06-03 11:02:16.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,318.2,extrapolated,32.84318666666667,34.97215166666667
274,2026-06-03 11:02:17 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,317.8,extrapolated,32.84318666666667,34.97215166666667
275,2026-06-03 11:02:17.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,317.2,extrapolated,32.84318666666667,34.97215166666667
276,2026-06-03 11:02:18 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,316.8,extrapolated,32.84318666666667,34.97215166666667
277,2026-06-03 11:02:18.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,316.2,extrapolated,32.84318666666667,34.97215166666667
278,2026-06-03 11:02:19 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,315.8,extrapolated,32.84318666666667,34.97215166666667
279,2026-06-03 11:02:19.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,315.2,extrapolated,32.84318666666667,34.97215166666667
280,2026-06-03 11:02:20 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,314.8,extrapolated,32.84318666666667,34.97215166666667
281,2026-06-03 11:02:20.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,314.2,extrapolated,32.84318666666667,34.97215166666667
282,2026-06-03 11:02:21 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,313.8,extrapolated,32.84318666666667,34.97215166666667
283,2026-06-03 11:02:21.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,313.2,extrapolated,32.84318666666667,34.97215166666667
284,2026-06-03 11:02:22 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,312.8,extrapolated,32.84318666666667,34.97215166666667
285,2026-06-03 11:02:22.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,312.2,extrapolated,32.84318666666667,34.97215166666667
286,2026-06-03 11:02:23 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,311.8,extrapolated,32.84318666666667,34.97215166666667
287,2026-06-03 11:02:23.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,311.2,extrapolated,32.84318666666667,34.97215166666667
288,2026-06-03 11:02:24 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,310.8,extrapolated,32.84318666666667,34.97215166666667
289,2026-06-03 11:02:24.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,310.2,extrapolated,32.84318666666667,34.97215166666667
290,2026-06-03 11:02:25 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,309.8,extrapolated,32.84318666666667,34.97215166666667
291,2026-06-03 11:02:25.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,309.2,extrapolated,32.84318666666667,34.97215166666667
292,2026-06-03 11:02:26 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,308.8,extrapolated,32.84318666666667,34.97215166666667
293,2026-06-03 11:02:26.5 UTC,1,70,428074276,MERMAID OF DELAWARE,,0.0203,79.43,0.1,360.0,0,sog,low,308.2,extrapolated,32.84318666666667,34.97215166666667
